#epsp #epsq #p #q #epsev #epses #Tg #pd #qd #e #t 
0.00000e+00 1.00000e-01 5.95684e+01 4.37482e+01 3.71868e-02 1.36968e-02 1.25069e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.06000000 
0.00000e+00 1.00000e-01 5.95682e+01 4.37476e+01 3.71868e-02 1.36966e-02 1.24835e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.07000000 
0.00000e+00 1.00000e-01 5.95680e+01 4.37470e+01 3.71868e-02 1.36964e-02 1.24602e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.08000000 
0.00000e+00 1.00000e-01 5.95677e+01 4.37463e+01 3.71868e-02 1.36962e-02 1.24370e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.09000000 
0.00000e+00 1.00000e-01 5.95675e+01 4.37457e+01 3.71868e-02 1.36960e-02 1.24139e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.10000000 
0.00000e+00 1.00000e-01 5.95673e+01 4.37451e+01 3.71868e-02 1.36958e-02 1.23908e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.11000000 
0.00000e+00 1.00000e-01 5.95670e+01 4.37445e+01 3.71868e-02 1.36956e-02 1.23679e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.12000000 
0.00000e+00 1.00000e-01 5.95668e+01 4.37438e+01 3.71868e-02 1.36954e-02 1.23450e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.13000000 
0.00000e+00 1.00000e-01 5.95666e+01 4.37432e+01 3.71868e-02 1.36952e-02 1.23222e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.14000000 
0.00000e+00 1.00000e-01 5.95664e+01 4.37426e+01 3.71868e-02 1.36950e-02 1.22995e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.15000000 
0.00000e+00 1.00000e-01 5.95661e+01 4.37420e+01 3.71868e-02 1.36948e-02 1.22769e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.16000000 
0.00000e+00 1.00000e-01 5.95659e+01 4.37414e+01 3.71868e-02 1.36946e-02 1.22543e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.17000000 
0.00000e+00 1.00000e-01 5.95657e+01 4.37407e+01 3.71868e-02 1.36944e-02 1.22319e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.18000000 
0.00000e+00 1.00000e-01 5.95655e+01 4.37401e+01 3.71868e-02 1.36942e-02 1.22095e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.19000000 
0.00000e+00 1.00000e-01 5.95652e+01 4.37395e+01 3.71868e-02 1.36940e-02 1.21872e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.20000000 
0.00000e+00 1.00000e-01 5.95650e+01 4.37389e+01 3.71868e-02 1.36938e-02 1.21650e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.21000000 
0.00000e+00 1.00000e-01 5.95648e+01 4.37383e+01 3.71868e-02 1.36936e-02 1.21429e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.22000000 
0.00000e+00 1.00000e-01 5.95646e+01 4.37377e+01 3.71868e-02 1.36934e-02 1.21208e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.23000000 
0.00000e+00 1.00000e-01 5.95644e+01 4.37371e+01 3.71868e-02 1.36933e-02 1.20988e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.24000000 
0.00000e+00 1.00000e-01 5.95641e+01 4.37364e+01 3.71868e-02 1.36931e-02 1.20770e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.25000000 
0.00000e+00 1.00000e-01 5.95639e+01 4.37358e+01 3.71868e-02 1.36929e-02 1.20551e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.26000000 
0.00000e+00 1.00000e-01 5.95637e+01 4.37352e+01 3.71868e-02 1.36927e-02 1.20334e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.27000000 
0.00000e+00 1.00000e-01 5.95635e+01 4.37346e+01 3.71868e-02 1.36925e-02 1.20118e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.28000000 
0.00000e+00 1.00000e-01 5.95632e+01 4.37340e+01 3.71868e-02 1.36923e-02 1.19902e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.29000000 
0.00000e+00 1.00000e-01 5.95630e+01 4.37334e+01 3.71868e-02 1.36921e-02 1.19687e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.30000000 
0.00000e+00 1.00000e-01 5.95628e+01 4.37328e+01 3.71868e-02 1.36919e-02 1.19473e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.31000000 
0.00000e+00 1.00000e-01 5.95626e+01 4.37322e+01 3.71868e-02 1.36917e-02 1.19259e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.32000000 
0.00000e+00 1.00000e-01 5.95624e+01 4.37316e+01 3.71868e-02 1.36915e-02 1.19046e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.33000000 
0.00000e+00 1.00000e-01 5.95622e+01 4.37310e+01 3.71868e-02 1.36914e-02 1.18834e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.34000000 
0.00000e+00 1.00000e-01 5.95619e+01 4.37304e+01 3.71868e-02 1.36912e-02 1.18623e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.35000000 
0.00000e+00 1.00000e-01 5.95617e+01 4.37298e+01 3.71868e-02 1.36910e-02 1.18413e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.36000000 
0.00000e+00 1.00000e-01 5.95615e+01 4.37292e+01 3.71869e-02 1.36908e-02 1.18203e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.37000000 
0.00000e+00 1.00000e-01 5.95613e+01 4.37286e+01 3.71869e-02 1.36906e-02 1.17994e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.38000000 
0.00000e+00 1.00000e-01 5.95611e+01 4.37280e+01 3.71869e-02 1.36904e-02 1.17786e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.39000000 
0.00000e+00 1.00000e-01 5.95609e+01 4.37274e+01 3.71869e-02 1.36902e-02 1.17578e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.40000000 
0.00000e+00 1.00000e-01 5.95606e+01 4.37268e+01 3.71869e-02 1.36900e-02 1.17372e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.41000000 
0.00000e+00 1.00000e-01 5.95604e+01 4.37262e+01 3.71869e-02 1.36899e-02 1.17166e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.42000000 
0.00000e+00 1.00000e-01 5.95602e+01 4.37256e+01 3.71869e-02 1.36897e-02 1.16960e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.43000000 
0.00000e+00 1.00000e-01 5.95600e+01 4.37251e+01 3.71869e-02 1.36895e-02 1.16756e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.44000000 
0.00000e+00 1.00000e-01 5.95598e+01 4.37245e+01 3.71869e-02 1.36893e-02 1.16552e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.45000000 
0.00000e+00 1.00000e-01 5.95596e+01 4.37239e+01 3.71869e-02 1.36891e-02 1.16349e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.46000000 
0.00000e+00 1.00000e-01 5.95594e+01 4.37233e+01 3.71869e-02 1.36889e-02 1.16146e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.47000000 
0.00000e+00 1.00000e-01 5.95591e+01 4.37227e+01 3.71869e-02 1.36887e-02 1.15945e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.48000000 
0.00000e+00 1.00000e-01 5.95589e+01 4.37221e+01 3.71869e-02 1.36886e-02 1.15743e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.49000000 
0.00000e+00 1.00000e-01 5.95587e+01 4.37215e+01 3.71869e-02 1.36884e-02 1.15543e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.50000000 
0.00000e+00 1.00000e-01 5.95585e+01 4.37209e+01 3.71869e-02 1.36882e-02 1.15343e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.51000000 
0.00000e+00 1.00000e-01 5.95583e+01 4.37204e+01 3.71869e-02 1.36880e-02 1.15144e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.52000000 
0.00000e+00 1.00000e-01 5.95581e+01 4.37198e+01 3.71869e-02 1.36878e-02 1.14946e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.53000000 
0.00000e+00 1.00000e-01 5.95579e+01 4.37192e+01 3.71869e-02 1.36877e-02 1.14749e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.54000000 
0.00000e+00 1.00000e-01 5.95577e+01 4.37186e+01 3.71869e-02 1.36875e-02 1.14552e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.55000000 
0.00000e+00 1.00000e-01 5.95575e+01 4.37181e+01 3.71869e-02 1.36873e-02 1.14355e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.56000000 
0.00000e+00 1.00000e-01 5.95572e+01 4.37175e+01 3.71869e-02 1.36871e-02 1.14160e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.57000000 
0.00000e+00 1.00000e-01 5.95570e+01 4.37169e+01 3.71869e-02 1.36869e-02 1.13965e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.58000000 
0.00000e+00 1.00000e-01 5.95568e+01 4.37163e+01 3.71869e-02 1.36867e-02 1.13771e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.59000000 
0.00000e+00 1.00000e-01 5.95566e+01 4.37157e+01 3.71869e-02 1.36866e-02 1.13577e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.60000000 
0.00000e+00 1.00000e-01 5.95564e+01 4.37152e+01 3.71869e-02 1.36864e-02 1.13384e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.61000000 
0.00000e+00 1.00000e-01 5.95562e+01 4.37146e+01 3.71869e-02 1.36862e-02 1.13192e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.62000000 
0.00000e+00 1.00000e-01 5.95560e+01 4.37140e+01 3.71869e-02 1.36860e-02 1.13000e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.63000000 
0.00000e+00 1.00000e-01 5.95558e+01 4.37135e+01 3.71869e-02 1.36859e-02 1.12809e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.64000000 
0.00000e+00 1.00000e-01 5.95556e+01 4.37129e+01 3.71869e-02 1.36857e-02 1.12619e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.65000000 
0.00000e+00 1.00000e-01 5.95554e+01 4.37123e+01 3.71869e-02 1.36855e-02 1.12429e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.66000000 
0.00000e+00 1.00000e-01 5.95552e+01 4.37118e+01 3.71869e-02 1.36853e-02 1.12240e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.67000000 
0.00000e+00 1.00000e-01 5.95550e+01 4.37112e+01 3.71869e-02 1.36851e-02 1.12052e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.68000000 
0.00000e+00 1.00000e-01 5.95548e+01 4.37106e+01 3.71869e-02 1.36850e-02 1.11864e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.69000000 
0.00000e+00 1.00000e-01 5.95545e+01 4.37101e+01 3.71869e-02 1.36848e-02 1.11677e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.70000000 
0.00000e+00 1.00000e-01 5.95543e+01 4.37095e+01 3.71869e-02 1.36846e-02 1.11490e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.71000000 
0.00000e+00 1.00000e-01 5.95541e+01 4.37089e+01 3.71869e-02 1.36844e-02 1.11304e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.72000000 
0.00000e+00 1.00000e-01 5.95539e+01 4.37084e+01 3.71869e-02 1.36843e-02 1.11119e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.73000000 
0.00000e+00 1.00000e-01 5.95537e+01 4.37078e+01 3.71869e-02 1.36841e-02 1.10934e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.74000000 
0.00000e+00 1.00000e-01 5.95535e+01 4.37073e+01 3.71869e-02 1.36839e-02 1.10750e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.75000000 
0.00000e+00 1.00000e-01 5.95533e+01 4.37067e+01 3.71869e-02 1.36837e-02 1.10567e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.76000000 
0.00000e+00 1.00000e-01 5.95531e+01 4.37061e+01 3.71869e-02 1.36836e-02 1.10384e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.77000000 
0.00000e+00 1.00000e-01 5.95529e+01 4.37056e+01 3.71869e-02 1.36834e-02 1.10201e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.78000000 
0.00000e+00 1.00000e-01 5.95527e+01 4.37050e+01 3.71869e-02 1.36832e-02 1.10020e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.79000000 
0.00000e+00 1.00000e-01 5.95525e+01 4.37045e+01 3.71869e-02 1.36830e-02 1.09839e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.80000000 
0.00000e+00 1.00000e-01 5.95523e+01 4.37039e+01 3.71869e-02 1.36829e-02 1.09658e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.81000000 
0.00000e+00 1.00000e-01 5.95521e+01 4.37034e+01 3.71869e-02 1.36827e-02 1.09478e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.82000000 
0.00000e+00 1.00000e-01 5.95519e+01 4.37028e+01 3.71869e-02 1.36825e-02 1.09299e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.83000000 
0.00000e+00 1.00000e-01 5.95517e+01 4.37023e+01 3.71869e-02 1.36823e-02 1.09120e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.84000000 
0.00000e+00 1.00000e-01 5.95515e+01 4.37017e+01 3.71869e-02 1.36822e-02 1.08942e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.85000000 
0.00000e+00 1.00000e-01 5.95513e+01 4.37012e+01 3.71869e-02 1.36820e-02 1.08765e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.86000000 
0.00000e+00 1.00000e-01 5.95511e+01 4.37006e+01 3.71869e-02 1.36818e-02 1.08588e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.87000000 
0.00000e+00 1.00000e-01 5.95509e+01 4.37001e+01 3.71869e-02 1.36816e-02 1.08411e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.88000000 
0.00000e+00 1.00000e-01 5.95507e+01 4.36995e+01 3.71869e-02 1.36815e-02 1.08236e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.89000000 
0.00000e+00 1.00000e-01 5.95505e+01 4.36990e+01 3.71869e-02 1.36813e-02 1.08060e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.90000000 
0.00000e+00 1.00000e-01 5.95503e+01 4.36984e+01 3.71869e-02 1.36811e-02 1.07886e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.91000000 
0.00000e+00 1.00000e-01 5.95501e+01 4.36979e+01 3.71869e-02 1.36810e-02 1.07712e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.92000000 
0.00000e+00 1.00000e-01 5.95499e+01 4.36973e+01 3.71869e-02 1.36808e-02 1.07538e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.93000000 
0.00000e+00 1.00000e-01 5.95497e+01 4.36968e+01 3.71869e-02 1.36806e-02 1.07365e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.94000000 
0.00000e+00 1.00000e-01 5.95495e+01 4.36963e+01 3.71869e-02 1.36805e-02 1.07193e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.95000000 
0.00000e+00 1.00000e-01 5.95493e+01 4.36957e+01 3.71869e-02 1.36803e-02 1.07021e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.96000000 
0.00000e+00 1.00000e-01 5.95491e+01 4.36952e+01 3.71869e-02 1.36801e-02 1.06849e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.97000000 
0.00000e+00 1.00000e-01 5.95489e+01 4.36946e+01 3.71869e-02 1.36799e-02 1.06679e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.98000000 
0.00000e+00 1.00000e-01 5.95488e+01 4.36941e+01 3.71869e-02 1.36798e-02 1.06508e-03 0.00000e+00 5.38790e-05 4.23000e-01 5000.99000000 
0.00000e+00 1.00000e-01 5.95486e+01 4.36936e+01 3.71869e-02 1.36796e-02 1.06339e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.00000000 
0.00000e+00 1.00000e-01 5.95484e+01 4.36930e+01 3.71869e-02 1.36794e-02 1.06169e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.01000000 
0.00000e+00 1.00000e-01 5.95482e+01 4.36925e+01 3.71869e-02 1.36793e-02 1.06001e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.02000000 
0.00000e+00 1.00000e-01 5.95480e+01 4.36920e+01 3.71869e-02 1.36791e-02 1.05833e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.03000000 
0.00000e+00 1.00000e-01 5.95478e+01 4.36914e+01 3.71869e-02 1.36789e-02 1.05665e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.04000000 
0.00000e+00 1.00000e-01 5.95476e+01 4.36909e+01 3.71869e-02 1.36788e-02 1.05498e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.05000000 
0.00000e+00 1.00000e-01 5.95474e+01 4.36904e+01 3.71869e-02 1.36786e-02 1.05332e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.06000000 
0.00000e+00 1.00000e-01 5.95472e+01 4.36898e+01 3.71869e-02 1.36784e-02 1.05166e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.07000000 
0.00000e+00 1.00000e-01 5.95470e+01 4.36893e+01 3.71869e-02 1.36783e-02 1.05000e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.08000000 
0.00000e+00 1.00000e-01 5.95468e+01 4.36888e+01 3.71869e-02 1.36781e-02 1.04835e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.09000000 
0.00000e+00 1.00000e-01 5.95466e+01 4.36882e+01 3.71869e-02 1.36779e-02 1.04671e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.10000000 
0.00000e+00 1.00000e-01 5.95464e+01 4.36877e+01 3.71869e-02 1.36778e-02 1.04507e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.11000000 
0.00000e+00 1.00000e-01 5.95462e+01 4.36872e+01 3.71869e-02 1.36776e-02 1.04344e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.12000000 
0.00000e+00 1.00000e-01 5.95460e+01 4.36867e+01 3.71869e-02 1.36774e-02 1.04181e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.13000000 
0.00000e+00 1.00000e-01 5.95459e+01 4.36861e+01 3.71869e-02 1.36773e-02 1.04018e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.14000000 
0.00000e+00 1.00000e-01 5.95457e+01 4.36856e+01 3.71869e-02 1.36771e-02 1.03856e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.15000000 
0.00000e+00 1.00000e-01 5.95455e+01 4.36851e+01 3.71869e-02 1.36769e-02 1.03695e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.16000000 
0.00000e+00 1.00000e-01 5.95453e+01 4.36846e+01 3.71869e-02 1.36768e-02 1.03534e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.17000000 
0.00000e+00 1.00000e-01 5.95451e+01 4.36840e+01 3.71869e-02 1.36766e-02 1.03374e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.18000000 
0.00000e+00 1.00000e-01 5.95449e+01 4.36835e+01 3.71869e-02 1.36765e-02 1.03214e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.19000000 
0.00000e+00 1.00000e-01 5.95447e+01 4.36830e+01 3.71869e-02 1.36763e-02 1.03055e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.20000000 
0.00000e+00 1.00000e-01 5.95445e+01 4.36825e+01 3.71869e-02 1.36761e-02 1.02896e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.21000000 
0.00000e+00 1.00000e-01 5.95443e+01 4.36820e+01 3.71869e-02 1.36760e-02 1.02737e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.22000000 
0.00000e+00 1.00000e-01 5.95442e+01 4.36814e+01 3.71869e-02 1.36758e-02 1.02579e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.23000000 
0.00000e+00 1.00000e-01 5.95440e+01 4.36809e+01 3.71869e-02 1.36756e-02 1.02422e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.24000000 
0.00000e+00 1.00000e-01 5.95438e+01 4.36804e+01 3.71869e-02 1.36755e-02 1.02265e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.25000000 
0.00000e+00 1.00000e-01 5.95436e+01 4.36799e+01 3.71869e-02 1.36753e-02 1.02109e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.26000000 
0.00000e+00 1.00000e-01 5.95434e+01 4.36794e+01 3.71869e-02 1.36752e-02 1.01953e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.27000000 
0.00000e+00 1.00000e-01 5.95432e+01 4.36789e+01 3.71870e-02 1.36750e-02 1.01797e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.28000000 
0.00000e+00 1.00000e-01 5.95430e+01 4.36784e+01 3.71870e-02 1.36748e-02 1.01642e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.29000000 
0.00000e+00 1.00000e-01 5.95428e+01 4.36778e+01 3.71870e-02 1.36747e-02 1.01487e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.30000000 
0.00000e+00 1.00000e-01 5.95427e+01 4.36773e+01 3.71870e-02 1.36745e-02 1.01333e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.31000000 
0.00000e+00 1.00000e-01 5.95425e+01 4.36768e+01 3.71870e-02 1.36744e-02 1.01180e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.32000000 
0.00000e+00 1.00000e-01 5.95423e+01 4.36763e+01 3.71870e-02 1.36742e-02 1.01026e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.33000000 
0.00000e+00 1.00000e-01 5.95421e+01 4.36758e+01 3.71870e-02 1.36740e-02 1.00874e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.34000000 
0.00000e+00 1.00000e-01 5.95419e+01 4.36753e+01 3.71870e-02 1.36739e-02 1.00722e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.35000000 
0.00000e+00 1.00000e-01 5.95417e+01 4.36748e+01 3.71870e-02 1.36737e-02 1.00570e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.36000000 
0.00000e+00 1.00000e-01 5.95415e+01 4.36743e+01 3.71870e-02 1.36736e-02 1.00418e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.37000000 
0.00000e+00 1.00000e-01 5.95414e+01 4.36738e+01 3.71870e-02 1.36734e-02 1.00268e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.38000000 
0.00000e+00 1.00000e-01 5.95412e+01 4.36733e+01 3.71870e-02 1.36732e-02 1.00117e-03 0.00000e+00 5.38790e-05 4.23000e-01 5001.39000000 
0.00000e+00 1.00000e-01 5.95410e+01 4.36728e+01 3.71870e-02 1.36731e-02 9.99672e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.40000000 
0.00000e+00 1.00000e-01 5.95408e+01 4.36723e+01 3.71870e-02 1.36729e-02 9.98176e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.41000000 
0.00000e+00 1.00000e-01 5.95406e+01 4.36718e+01 3.71870e-02 1.36728e-02 9.96686e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.42000000 
0.00000e+00 1.00000e-01 5.95404e+01 4.36712e+01 3.71870e-02 1.36726e-02 9.95199e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.43000000 
0.00000e+00 1.00000e-01 5.95403e+01 4.36707e+01 3.71870e-02 1.36725e-02 9.93717e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.44000000 
0.00000e+00 1.00000e-01 5.95401e+01 4.36702e+01 3.71870e-02 1.36723e-02 9.92240e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.45000000 
0.00000e+00 1.00000e-01 5.95399e+01 4.36697e+01 3.71870e-02 1.36721e-02 9.90767e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.46000000 
0.00000e+00 1.00000e-01 5.95397e+01 4.36692e+01 3.71870e-02 1.36720e-02 9.89298e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.47000000 
0.00000e+00 1.00000e-01 5.95395e+01 4.36687e+01 3.71870e-02 1.36718e-02 9.87834e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.48000000 
0.00000e+00 1.00000e-01 5.95394e+01 4.36682e+01 3.71870e-02 1.36717e-02 9.86374e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.49000000 
0.00000e+00 1.00000e-01 5.95392e+01 4.36678e+01 3.71870e-02 1.36715e-02 9.84918e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.50000000 
0.00000e+00 1.00000e-01 5.95390e+01 4.36673e+01 3.71870e-02 1.36714e-02 9.83466e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.51000000 
0.00000e+00 1.00000e-01 5.95388e+01 4.36668e+01 3.71870e-02 1.36712e-02 9.82019e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.52000000 
0.00000e+00 1.00000e-01 5.95386e+01 4.36663e+01 3.71870e-02 1.36710e-02 9.80576e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.53000000 
0.00000e+00 1.00000e-01 5.95385e+01 4.36658e+01 3.71870e-02 1.36709e-02 9.79137e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.54000000 
0.00000e+00 1.00000e-01 5.95383e+01 4.36653e+01 3.71870e-02 1.36707e-02 9.77703e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.55000000 
0.00000e+00 1.00000e-01 5.95381e+01 4.36648e+01 3.71870e-02 1.36706e-02 9.76273e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.56000000 
0.00000e+00 1.00000e-01 5.95379e+01 4.36643e+01 3.71870e-02 1.36704e-02 9.74846e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.57000000 
0.00000e+00 1.00000e-01 5.95377e+01 4.36638e+01 3.71870e-02 1.36703e-02 9.73424e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.58000000 
0.00000e+00 1.00000e-01 5.95376e+01 4.36633e+01 3.71870e-02 1.36701e-02 9.72007e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.59000000 
0.00000e+00 1.00000e-01 5.95374e+01 4.36628e+01 3.71870e-02 1.36700e-02 9.70593e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.60000000 
0.00000e+00 1.00000e-01 5.95372e+01 4.36623e+01 3.71870e-02 1.36698e-02 9.69183e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.61000000 
0.00000e+00 1.00000e-01 5.95370e+01 4.36618e+01 3.71870e-02 1.36697e-02 9.67778e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.62000000 
0.00000e+00 1.00000e-01 5.95368e+01 4.36614e+01 3.71870e-02 1.36695e-02 9.66376e-04 0.00000e+00 5.38790e-05 4.23000e-01 5001.63000000 
